"variablename1","gpi","year","corall","obsall","cor001.060","cor011.070","cor021.080","cor031.090","cor041.100","cor051.110","cor061.120","cor071.130","cor081.140","cor091.150","cor101.163","category"
"Industry (including construction), value added (current US$) ","Internal Peace",2018,-0.0384542703990116,139,-0.224027322817294,-0.392276270400267,-0.35987183001569,-0.339556942195872,0.134755600940317,0.109325645020127,0.0631507707022065,-0.00334040884636879,-0.103991245439294,-0.115096041461175,0.0486298067383932,"pp-sbe"
"Industry as % of total employment -- ILO modelled estimates, November 2018 ","Internal Peace",2018,-0.217106156040465,161,-0.084551266428499,-0.373587515714246,-0.45609980421186,-0.425506971900987,0.0623256864608779,-0.00693328427062173,0.112888324421399,0.0890395591674231,-0.189080027887448,-0.0661521141928299,-0.00255726900923199,"other"
"Inequality ","Internal Peace",2018,0.5701269807504,157,0.686339441855198,0.552059236389305,0.381562937481024,0.13346728448457,0.0349877983089143,0.192041964140371,0.0887439417282716,0.163863093154901,0.256023575124126,0.0260014756658482,0.129430306350724,"pp-edr"
"Infant mortality rate (probability of dying between birth and age 1 per 1000 live births) sex = Both sexes","Internal Peace",2018,0.53530678085603,160,0.452914326238165,0.47808607399823,0.432808487014448,0.273376428585789,0.139670605222855,0.283082165101829,0.0927683162595855,-0.0114163921657916,0.205994047703604,-0.0402942291876471,0.250195713780491,"pp-hlh"
"Infant mortality rate (probability of dying between birth and age 1 per 1000 live births) sex = Female","Internal Peace",2018,0.535968884752198,160,0.443800202291077,0.470950184307825,0.427460111488807,0.269940023263583,0.138920536286969,0.285356162039264,0.0870402595892906,-0.0125016283890299,0.203513384024679,-0.0371608583826325,0.260662759025197,"pp-hlh"
"Infant mortality rate (probability of dying between birth and age 1 per 1000 live births) sex = Male","Internal Peace",2018,0.5342701237756,160,0.460611042066265,0.484186027361184,0.437868567421327,0.277071550542337,0.14065179167473,0.280284137326805,0.0965685200950085,-0.0112487945061991,0.207557263293763,-0.0435837419233073,0.241075328455024,"pp-hlh"
"Inflation, average consumer prices ","Internal Peace",2018,0.0334394969579258,157,0.192877469777876,0.174318408712387,0.131079851293834,0.0683808246043098,0.01025304919473,-0.0841790218456047,0.241124978746102,0.120220725494852,0.0280206763252942,-0.0464955829108123,-0.0965120382275037,"pp-sbe"
"Inflation, consumer prices (annual %) ","Internal Peace",2018,0.258184672078628,124,0.336148168932714,0.267114931452571,0.14707667458827,0.133677333198643,-0.0160523356232466,0.0187299663400138,-0.0973881296755202,-0.180630815740496,-0.30237926603255,0.181831535448906,0.320987383332721,"pp-sbe"
"Inflation, GDP deflator (annual %) ","Internal Peace",2018,0.372326012374981,154,0.329301414703766,0.26245597509339,0.0495672675462334,0.195993153087084,0.131366224332829,0.125834848552663,-0.0280829143134243,-0.0179089444943524,-0.18636772353413,0.0658583582038208,0.416867428511106,"pp-sbe"
"Inflation, GDP deflator: linked series (annual %) ","Internal Peace",2018,0.375171031515905,152,0.329301414703766,0.26245597509339,0.0495672675462334,0.195993153087084,0.131366224332829,0.125834848552663,-0.0180324114044098,-0.00688302194675058,-0.179398813426824,0.0779680076140634,0.425435386505714,"pp-sbe"
"INFORM Risk Index ","Internal Peace",2018,0.832865091811873,161,0.708250276179242,0.71049225680447,0.673849142247122,0.507244992136207,0.262031272004462,0.244354992346197,0.133055415448968,0.119380464515878,0.405560091723288,0.33606186347767,0.679341796845591,"environmental"
"Information and communication technologies (ICTs) ","Internal Peace",2018,0.61204689892473,121,0.667369357469728,0.674228449778677,0.642562150304787,0.537197227772626,0.252321000868842,0.00894474727049656,-0.127494140473924,-0.0519681395721743,0.15201246783697,-0.0748499463862634,0.0246068525675726,"pp-ffi"
"Infrastructure ","Internal Peace",2018,0.416585564558643,161,0.639110702786894,0.584347637110623,0.631640048307903,0.448322003093259,0.159518585111466,0.10164523544447,-0.173556584583176,-0.094323390119384,-0.030100933628159,-0.0939176258602557,0.0401800446751169,"pp-sbe"
"Initiatives permitted ","Internal Peace",2018,-0.069795295407364,161,0.0552034863894995,0.0446206717856057,-0.124952083862044,0.0923157385735285,0.0666480188045242,-0.00155079501112285,-0.188683493843639,-0.203243186028976,-0.141210219465732,0.105569919288027,0.0543123986464362,"pp-aro"
"Innovation Efficiency Ratio ","Internal Peace",2018,-0.380827532882465,121,-0.423358534357706,-0.407241982926193,-0.498178537291756,-0.450826581989932,-0.397889434119689,-0.309805861328092,-0.0380589352426934,0.387562069543116,0.159735950291435,0.183825777097801,0.0758810296031727,"pp-hlh"
"Innovation Input Sub-Index ","Internal Peace",2018,-0.701845707173776,121,-0.778014747449997,-0.788117628950725,-0.679624831973932,-0.55363758729554,-0.306873444971395,-0.159623441834963,0.17635613007759,0.0434393954606761,-0.0289040822744752,0.0157055591352471,-0.249706532961779,"pp-hlh"
"Innovation linkages ","Internal Peace",2018,0.477651218963051,121,0.618218260892728,0.598497265525325,0.460226197999311,0.440982844798702,0.104758344214651,-0.0873509267433116,-0.181761598507784,-0.210126410264352,-0.17624300403668,0.172647641544777,0.352438053599242,"pp-hlh"
"Innovation Output Sub-Index ","Internal Peace",2018,-0.627788802868363,121,-0.70592126197906,-0.732563684786699,-0.695172491777476,-0.604784127404341,-0.39085600352776,-0.24663948806053,0.0872558314019445,0.242547493665701,0.0582566973937345,0.0605794387812099,-0.0689149511671188,"pp-hlh"
"Institutional ","Internal Peace",2018,0.735940555289593,161,0.803022754526164,0.784110480025155,0.644662528207927,0.5744140240698,0.318350151341927,0.259102987428791,0.112652239411248,0.0776552873275467,0.031752752399274,-0.128351606062437,0.409924885206819,"pp-wfg"
"Institutions ","Internal Peace",2018,0.736267115165279,121,0.724748152131446,0.736879199437242,0.653927657547419,0.520909383577795,0.367212975649375,0.341954285154163,0.142011019494376,0.151657665727517,0.0276930961764877,0.0770092673731829,0.199254720377165,"pp-wfg"
"Insurance and financial services (% of commercial service exports) ","Internal Peace",2018,-0.0722474949844222,131,-0.0462549381780923,-0.118065650471269,0.039780991491101,0.037833990448387,-0.0195431660817034,-0.00444469305592109,-0.0947000944827678,-0.0751873203068691,0.127070495962755,-0.019017670023765,-0.0353973220456053,"pp-sbe"
"Insurance and financial services (% of commercial service imports) ","Internal Peace",2018,0.173941763145376,132,0.226212496239748,-0.00300373475472576,0.0816088970829011,0.0889612638486578,0.0574083375303932,0.0650582721506284,-0.0731143177936378,0.0798002758061505,0.0528283465934568,0.093154213275515,0.105402041031343,"pp-sbe"
"Insurance and financial services (% of service exports, BoP) ","Internal Peace",2018,-0.0836059433293229,131,-0.0565771934555435,-0.126947203427154,0.0332311981867648,0.0347284825423793,-0.0225528650637139,-0.0139936836444794,-0.096927098240836,-0.065826838101255,0.110229891733102,-0.0186304848681517,-0.0348029811613962,"pp-sbe"
"Insurance and financial services (% of service imports, BoP) ","Internal Peace",2018,0.159553126679253,132,0.215736110809382,-0.023871757216299,0.0685322468602005,0.0858844515063095,0.0556640026511178,0.0665049587579672,-0.0775589079748003,0.0840287693741476,0.0606386822001753,0.100057811775969,0.0937565968765576,"pp-sbe"
"Intangible assets ","Internal Peace",2018,0.551085757529062,121,0.593829804283815,0.468178325672688,0.467091111205976,0.465100377905132,0.301185112666054,0.363831010014156,0.228925067700857,-0.187230882534216,5.51778378554671e-05,0.00966039526786379,-0.0451511190494076,"pp-hlh"
"Intensity of Internal Conflict Banded ","Internal Peace",2018,0.857216248690725,163,0.437703405211601,0.465874172559633,0.584389999683508,0.606669725588526,0.557660431097394,0.398052266849366,0.413035988981307,0.373976912348839,0.487834737998828,0.595863955063334,0.705560638792794,"np"
"Intensity of Internal Conflict Raw ","Internal Peace",2018,0.857216248690725,163,0.437703405211601,0.465874172559633,0.584389999683508,0.606669725588526,0.557660431097394,0.398052266849366,0.413035988981307,0.373976912348839,0.487834737998828,0.595863955063334,0.705560638792794,"np"
"Intensity of local competition ","Internal Peace",2018,0.333992616486317,115,0.411089307651555,0.539418790984666,0.505514148109124,0.570006621608032,-0.0300671095837074,-0.0365518012395859,-0.155665573528763,-0.20086587953017,-0.229606614689481,-0.0817924469950792,0.0166451687167563,"pp-sbe"
"Interest rate spread (lending rate minus deposit rate, %) ","Internal Peace",2018,0.188508719476896,75,0.183513189139489,0.243389432338111,0.187812810460608,0.244462962397448,0.0424596356973186,0.0111793622856967,0.191083094361003,0.196127295744532,-0.131600987564551,-0.31260216214201,-0.0192577704025878,"pp-sbe"
"Internal Conflicts Fought Banded ","Internal Peace",2018,0.726995294945054,163,0.124176933743098,0.0483531404125281,0.0203808590333659,0.144039887240136,0.232025356578629,0.255711127233918,0.16969384153442,0.272647826941505,0.430859825002754,0.571137675183357,0.77168006857722,"np"
"Internal Conflicts Fought Raw ","Internal Peace",2018,0.726991783109361,163,0.124188992343202,0.0482914944159189,0.0204317777728271,0.143948032313774,0.232086907254103,0.255895577665824,0.169693870519944,0.272630483685581,0.430847790213529,0.571089117056571,0.771663791777222,"np"
"Internal Peace Banded ","Internal Peace",2018,1,163,1,1,1,1,1,1,1,1,1,1,1,"np"
"Internal Travel and Tourism consumption ","Internal Peace",2018,0.0298002541099557,147,0.172895099962106,0.091051794902505,0.0134304883060096,-0.0956937814608664,-0.25107809968114,-0.221598746576228,0.223447342653331,0.109253131473246,0.0101418852615409,0.0569657276197516,-0.0690670032474948,"pp-sbe"
"Internally displaced persons, new displacement associated with disasters (number of cases) ","Internal Peace",2018,0.139472870997235,124,0.213927255137898,0.183972501200503,0.0750003393124241,-0.103971200322018,0.0871594416890727,0.0737651477322942,0.0116028284543709,0.11059272108122,0.0125091030895401,0.0909203586989513,0.0944992973275121,"np"
"International autonomy ","Internal Peace",2018,-0.489477956978488,162,-0.112588395706888,-0.193258250402849,-0.174570792444903,-0.298103449201255,-0.19489409462941,-0.0263208724316609,-0.175591049430502,-0.265995815787374,-0.111546301609186,-0.0283339011799135,-0.442868695239134,"pp-wfg"
"International Investment Positions, Assets, Other investment , US Dollars ","Internal Peace",2018,-0.256675861263969,120,-0.090819422570698,-0.222008511051125,-0.243160615459572,-0.121506962430688,-0.14553301376807,0.138983541762162,0.0766836434325763,-0.0422988375102939,-0.1370207194791,-0.111303480601825,0.0819331356429804,"pp-sbe"
"International Investment Positions, Liabilities,  Direct investment, US Dollars ","Internal Peace",2018,-0.203791452489504,120,-0.0253400695534583,-0.188979105405695,-0.130635143524865,-0.123806068281233,-0.142680698194837,0.137480937551014,0.125228790393444,0.0270522951618974,-0.0891235408631956,-0.0972524266019922,0.0141160634960861,"pp-sbe"
"International Investment Positions, Net acquisition of financial assets (with Fund Record), US Dollars ","Internal Peace",2018,-0.269229206819585,120,-0.0914315337487459,-0.207661920746877,-0.173459954348558,-0.11356288214678,-0.164825644105944,0.143129602362694,0.103768597269955,-0.00408525660239857,-0.0982525933323875,-0.117903083722261,-0.0495688904264778,"pp-sbe"
"International Investment Positions, Net incurrence of liabilities, US Dollars ","Internal Peace",2018,-0.208868311143336,120,0.00761856614521114,-0.130622313628905,-0.136274007568276,-0.109889637691822,-0.188723393965218,0.110354913493875,0.127365824545811,0.0459174356885286,-0.066966053444689,-0.0628599406981526,0.0476234293557686,"pp-sbe"
"International Investment Positions, Other Investment, Net incurrence of liabilities, Debt Instruments (with Fund Record), US Dollars ","Internal Peace",2018,-0.252229775531551,120,-0.0449646855363739,-0.159933500634288,-0.215976876998484,-0.141728733861838,-0.203700473051246,0.0670710993307232,0.0858281628580243,0.0467898496295834,-0.075516666915208,-0.0106334018199945,0.0887168386903646,"pp-sbe"
"International Investment Positions, Other Investment, Net incurrence of liabilities, Other Liabilities (with Fund Record), US Dollars ","Internal Peace",2018,-0.252386491856603,120,-0.0452896024416455,-0.160059090498395,-0.215978271623386,-0.141731868308828,-0.20370028823891,0.0670567571686629,0.0857887362812243,0.0467807167240337,-0.0755277632817013,-0.0106224951442608,0.0887253321297019,"pp-sbe"
"International Investment Positions, Other investment: Net acquisition of financial assets, Debt instruments, US Dollars ","Internal Peace",2018,-0.254503687505275,120,-0.0875865608222803,-0.220044867715629,-0.241375252082313,-0.119437927259766,-0.144391377575031,0.139159897982966,0.0762693904459596,-0.0421966230454067,-0.136723487380429,-0.112410732506239,0.0823374661632559,"pp-sbe"
"International Investment Positions, Reserve Assets, Net (with Fund Record), US Dollars ","Internal Peace",2018,-0.065152162755526,120,-0.299678348140611,-0.222524316162547,-0.220669589471646,-0.212218414165744,0.151101117198248,0.1497082644423,0.101031696759686,0.0052395797202744,-0.10691757508568,-0.13449133161093,-0.0966722002789684,"pp-sbe"
"International Law Network ","Internal Peace",2018,-0.425576304941755,161,-0.298880886640803,-0.361887640068618,-0.322249971251079,-0.144564205971995,-0.0883212613500858,-0.128633973294351,-0.244684582155703,-0.248184852194009,-0.173083421059133,0.118101624024631,-0.0980828943659923,"pp-grn"
"International Liquidity, Gold Holdings, National Valuation, SDRs ","Internal Peace",2018,-0.126658818345062,134,-0.109866313440398,-0.195291583074185,-0.193367062937412,-0.129804417898498,-0.0948477822413796,0.159514963243786,0.0364630565688762,-0.0104809541631724,-0.126249906695235,0.136304469698407,0.0947199588334785,"pp-sbe"
"International Liquidity, Gold Holdings, National Valuation, US Dollars ","Internal Peace",2018,-0.126658818345062,134,-0.109866313440398,-0.195291583074185,-0.193367062937412,-0.129804417898498,-0.0948477822413794,0.159514963243786,0.0364630565688762,-0.0104809541631725,-0.126249906695235,0.136304469698407,0.0947199588334785,"pp-sbe"
"International Liquidity, Total Reserves excluding Gold, Foreign Exchange, SDRs ","Internal Peace",2018,-0.0711346496306703,149,-0.339925458590907,-0.266811652275625,-0.345093209699469,-0.397546085324561,0.154085317340949,0.114999714896086,0.0832795774511411,0.00888335684520026,-0.0999678739225368,-0.122292517394755,-0.0408715510852046,"pp-sbe"
"International Liquidity, Total Reserves excluding Gold, Foreign Exchange, US Dollars ","Internal Peace",2018,-0.0726818938650646,150,-0.34287537782975,-0.266234783541488,-0.338710623724734,-0.394299803380922,0.153928151594077,0.11536368843169,0.0833611459278471,0.00960961034532414,-0.0996651616824355,-0.126609015332484,-0.052303785641969,"pp-sbe"
"International Liquidity, Total Reserves excluding Gold, SDRs ","Internal Peace",2018,-0.0689072327302901,141,-0.333418406479434,-0.269123686592453,-0.344154626780496,-0.380006871194783,0.162065761685493,0.119399243589672,0.0956214284232709,0.0120316776294924,-0.10093177825228,-0.130495115737806,-0.0438288024845129,"pp-sbe"
"International Liquidity, Total Reserves excluding Gold, US Dollars ","Internal Peace",2018,-0.06890723273029,141,-0.333418406479434,-0.269123686592453,-0.344154626780496,-0.380006871194783,0.162065761685492,0.119399243589672,0.0956214284232709,0.0120316776294923,-0.10093177825228,-0.130495115737807,-0.0438288024845129,"pp-sbe"
"International Reserves, Official Reserve Assets, IMF Reserve Position, SDRs ","Internal Peace",2018,-0.183380543885726,157,-0.0638368294293312,-0.104731220376326,-0.122623170099361,-0.119336451999873,-0.137275784391886,0.0772706494438411,0.142074105999221,0.0978121006968647,-0.0450165425569588,-0.0459394674076888,-0.0457508999418542,"pp-sbe"
"International Reserves, Official Reserve Assets, IMF Reserve Position, US Dollars ","Internal Peace",2018,-0.183380543885726,157,-0.0638368294293313,-0.104731220376327,-0.122623170099362,-0.119336451999873,-0.137275784391886,0.0772706494438412,0.142074105999221,0.0978121006968647,-0.0450165425569588,-0.0459394674076888,-0.0457508999418543,"pp-sbe"
